nombre,artista,album,genero,año
Joy to the World - Remastered,Nat King Cole,Christmas Songs,jazz,2012
Mame,Louis Armstrong,Louis Armstrong,jazz,2012
New Orleans Stomp,Louis Armstrong,Louis Armstrong,jazz,2012
Pretty Little Missy,Louis Armstrong,Louis Armstrong,jazz,2012
Snake Rag,Louis Armstrong,Louis Armstrong,jazz,2012
St.James Infirmary,Louis Armstrong,Louis Armstrong,jazz,2012
Tyree's Blues,Louis Armstrong,Louis Armstrong,jazz,2012
Cheescake,Louis Armstrong,Louis Armstrong,jazz,2012
Hello Dolly,Louis Armstrong,Louis Armstrong,jazz,2012
Mack The Knife,Louis Armstrong,Louis Armstrong,jazz,2012
Blueberry Hill,Louis Armstrong,Louis Armstrong,jazz,2012
Cabaret,Louis Armstrong,Louis Armstrong,jazz,2012
Dippermouth Blues,Louis Armstrong,Louis Armstrong,jazz,2012
"I Want A Big Butter ,Egg Man",Louis Armstrong,Louis Armstrong,jazz,2012
Indiana,Louis Armstrong,Louis Armstrong,jazz,2012
Tiger Rag,Louis Armstrong,Louis Armstrong,jazz,2012
When The Saints Go Marchin' In,Louis Armstrong,Louis Armstrong,jazz,2012
Someday You'll Be Sorry,Louis Armstrong,Louis Armstrong,jazz,2012
Sweethearts On Parade,Louis Armstrong,Louis Armstrong,jazz,2012
That's My Desire,Louis Armstrong,Louis Armstrong,jazz,2012
Tin Roof Blues,Louis Armstrong,Louis Armstrong,jazz,2012
Moonlight In Vermont,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I've Got My Love To Keep Me Warm,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
"Bess, You Is My Woman Now",Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Let's Do It (Let's Fall In Love),Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Dream A Little Dream Of Me,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I Wants To Stay Here,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
A Fine Romance,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Let`s Call The Whole Thing Off,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I Got Plenty O`Nuttin,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Learnin' The Blues,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Comes Love,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Autumn In New York,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Don't Be That Way,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Isn't This a Lovely Day,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Here Come De Honey Man ; Crab Man ; Oh Dey's So Fresh and Fine,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I Won`t Dance,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Ill Wind,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I`m Putting All My Eggs In One Basket,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
A Foggy Day,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Buzzard Song,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Love Is Here To Stay,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Makin Whoopee,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
April In Paris,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
It Ain't Necessarily So,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Can Anyone Explain?,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
I Get A Kick out Of You,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
Frim Fram Sauce,Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
"Gee Baby, Aint`t I Good To You",Louis Armstrong,Best OF The Essential Years: Louis Armstrong & Ella Fitzgerald,jazz,2012
C'est si bon,Louis Armstrong,Louis Armstrong,jazz,2012
That's For Me,Louis Armstrong,Louis Armstrong,jazz,2012
La vie en rose,Louis Armstrong,Louis Armstrong,jazz,2012
Flee As A Bird / Didn't Ramble (New Orleans Function),Louis Armstrong,Louis Armstrong,jazz,2012
You Can't Loose A Broken Heart,Louis Armstrong,Louis Armstrong,jazz,2012
(I'll Be Glad When You're Dead) You Rascal You,Louis Armstrong,Louis Armstrong,jazz,2012
Dream A Little Dream Of Me,Louis Armstrong,Louis Armstrong,jazz,2012
Panama,Louis Armstrong,Louis Armstrong,jazz,2012
"Can Anyone Explain? (No, No, No!)",Louis Armstrong,Louis Armstrong,jazz,2012
Life Is So Peculiar,Louis Armstrong,Louis Armstrong,jazz,2012
My Sweet Hunk O' Trash,Louis Armstrong,Louis Armstrong,jazz,2012
My Bucket's Got A Hole In It,Louis Armstrong,Louis Armstrong,jazz,2012
I Surrender Dear,Louis Armstrong,Louis Armstrong,jazz,2012
Bugle Call Rag / Ole Miss Blues,Louis Armstrong,Louis Armstrong,jazz,2012
12th Street Rag,Louis Armstrong,Louis Armstrong,jazz,2012
Russian Lullaby,Louis Armstrong,Louis Armstrong,jazz,2012
When It's Sleepy Time Down South,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Indiana,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Someday,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Ole Miss,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Tin Roof Blues,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Bucket's Got a Hole in It,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Perdido,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Dardanella,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
How High the Moon,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
The Gypsy,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Undecided,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Big Mama's Back in Town,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
That's My Desire,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Ko Ko Mo - I Love You So,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
Mop Mop,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
When It's Sleepy Time Down South - Reprise,Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
"Oh, Didn't He Ramble",Louis Armstrong,"Louis Armstrong & His All Stars: Live At the Pasadena Civic Auditorium January 20, 1956",jazz,2012
When Sleepy Time Down South,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
(Back Home Again In) Indiana,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Someday,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Ole Miss,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Tin Roof Blues,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
My Bucket's Got A Hole In It,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Perdido,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Dardanella,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
How High The Moon?,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
The Gipsy,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Undecided,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Blues,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
That's My Desire,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Kokomo (I Love You So),Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
When Sleepy Time Down South,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Didn't He Ramble,Louis Armstrong,"LOUIS ARMSTRONG Pasadena, Civic Auditorium",jazz,2012
Do You Know What It Means to Miss New Orleans?,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Where the Blues Were Born in New Orleans,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Rockin' Chair,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Jack Armstrong Blues,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Blues for Yesterday,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Sugar,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Long Long Journey,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Mahogany Hall Stomp,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Perdido Street Blues,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
2:19 Blues,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Down in Honky Tonky Town,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Coal Cart Blues,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Wolverine Blues,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
"Cut Off My Legs and Call Me ""Shorty""",Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Satchel Mouth Swing,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Swing That Music,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
I Surrender Dear,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
Dusky Stevedore,Louis Armstrong,"Louis Armstrong Orchestra, Hot Seven, Dixieland Seven",jazz,2012
You Won't Be Satisfied (Until You Break My Heart),Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
The Frim Fram Sauce,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Rockin' Chair,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Jack Armstrong Blues,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Fifty Fifty Blues,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Please Stop Playing Those Blues,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
A Song Was Born,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Lovely Weather We're Having,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Back O' Town Blues,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Basin Street Blues,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Do You Know What It Means To Miss New Orleans?,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
That's My Desire,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Flat Foot Floogie,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
My Walking Stick,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
The Song Is Ended,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Marie,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Carry Me Back To Old Virginny,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Darling Nelli Gray,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Cherry,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
W.P.A.,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Boog It,Louis Armstrong,Louis Armstrong Sings and Plays,jazz,2012
Alligator Crawl,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Wild Man Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Melancholy Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Willie The Weeper,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Ory's Creole Trombone,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Struttin' With Some Barbecue,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Hotter Than That,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
West End Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Potato Head Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Keyhole Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Gully Low Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Basin Street Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
S.O.L. Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Twelfth Street Rag,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Savoy Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Muskrat Ramble,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Cornet Shop Suey,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Skid-Dat-De-Dat,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Come Back Sweet Papa,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
"Yes, I'm In The Barrel",Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Weary Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
Put 'Em Down Blues,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
A Monday Date,Louis Armstrong,"Louis Armstrong Hot Five, Hot Seven",jazz,2012
"Introduction/Tune Up - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"When It's Sleepy Time Down South - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Louis Introduces Musicians - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Muskrat Ramble - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"(What Did I Do To Be So) Black And Blue - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Royal Garden Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Lover - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Stars Fell On Alabama - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"I Cried For You - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Since I Fell For You - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Tea For Two - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Body And Soul - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Back O'Town Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Steak Face - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"I Gotta Right To Sing The Blues (Closing Theme) - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"When It's Sleepy Time Down South - 2nd Set: Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Mahogany Hall Stomp - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"On The Sunny Side Of The Street - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"High Society - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"St. James Infirmary - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Baby Won't You Please Come Home - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Velma's Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"That's My Desire - Live At Symphony Hall, Boston, MA/With Applause/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"""C"" Jam Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Barney Bigard Introduces Arvell Shaw - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"How High The Moon - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Mop Mop - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"Jack Armstrong Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
"I Gotta Right To Sing The Blues (Closing Theme) - 2nd Set: Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances,jazz,2012
My Bucket's Got A Hole In It,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
(Back Home Again In) Indiana,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Baby It's Cold Outside,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Way Down Yonder In New Orleans,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Big Daddy Blues,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Star Dust,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
The Hucklebuck,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Honeysuckle Rose,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
My Monday Date,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
"Just You, Just Me",Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
You Can Depend On Me,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
That's A Plenty,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
C'est si bon,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Back O' Town Blues,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
La vie en rose,Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
"New Orleans Function: Flee As A Bird / Oh, Didn't He Ramble",Louis Armstrong,Louis Armstrong and his All Stars,jazz,2012
Be A Boy,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Gospel,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Candy,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Different,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Shit On The Radio,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
All That I Want,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Hunting For You,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Into The Silence,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Hey Wow Yeah Yeah,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Not Like The Others,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Losers,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Reverse,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Eight Letters,Robbie Williams,Take The Crown (Deluxe Edition),jazz,2012
Getaway - Live in Rio de Janiero - 1980,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Boogie Wonderland - Instrumental,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Saturday Nite - Alternate Mix,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Hot Dawgit,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Ponta De Areia (Brazilian Rhyme Interlude) - Studio Outtake - 1977,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
I Am Love,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Let's Groove - Instrumental,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Easy Lover,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Time Machine,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Kalimba Tree - Extended Interlude,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Stand By Me,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Eyes of Hope - Studio Outtake - 1987,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Insensitive - Studio Outtake - 1987,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
"Turn On (The Beat Box) - 12"" Version","Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
In the Stone - Live in Rio de Janiero - 1980,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Ain't No Harm to Moan (Slave Song),"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Fair but so Uncool - Walkin' In N'Awlins Mix,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Step's Tune,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Dreams,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Shining Star (Future Star) - Original Sketch,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
All About Love (First Impression) - Original Sketch,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Happy Feelin' (Anatomy of a Groove) - Original Sketch,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Caribou Chaser (Jazzy Jam) - Original Sketch,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
That's the Way of the World (Latin Expedition) - Original Sketch,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
"Serpentine Fire / Saturday Nite / Can't Hide Love / Reasons - Live at Sunset Sound Recorders, Hollywood, CA - February 1978","Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Saturday Nite - Extended Alternate Mix,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Seraphim,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Imagination - Angels Mix,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Departure (The Traveler),"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
African Symphony,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Would You Mind,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Runnin',"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Brazilian Rhyme (aka Ponta de Areia) - Live,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Diana,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Dirty (Interlude) - Studio Outtake - 1978,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Dirty (Junior's Juke),"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Let's Groove - Holiday Version Remix,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
MegaMix 2000 - Radio Edit,"Earth, Wind & Fire","Constellations: The Universe of Earth, Wind & Fire",jazz,2012
Anything Goes,Ella Fitzgerald,Cole Porter & Irving Berlin Songbook Classics,jazz,2012
I Get A Kick Out Of You,Ella Fitzgerald,Cole Porter & Irving Berlin Songbook Classics,jazz,2012
You're the Top,Ella Fitzgerald,Cole Porter & Irving Berlin Songbook Classics,jazz,2012
Let's Do It,Ella Fitzgerald,Cole Porter & Irving Berlin Songbook Classics,jazz,2012
